BallAcceleration Time DistanceWall DistanceCeil DistanceBall PlayerSpeed BallSpeed up accelerate slow goal left boost camera down right slide jump 
799.1831294903823 2.119810000000001 1488.1799999999998 942.21 266.2573747335462 123093.68905837537 126973.23190735912 0 0 0 0 0 0 0 0 1 0 1 
517.8068130152678 2.189282200000001 1584.96 973.1600000000001 244.60812047027397 129882.78441733531 127491.03872037439 0 1 0 0 0 0 0 0 1 0 1 
701.5389898815192 2.2240000000000038 1584.96 973.1600000000001 295.90020294011305 129882.78441733531 128192.57771025591 0 1 0 0 0 1 0 0 1 0 1 
1180.3058511767013 2.328183000000003 1697.81 1007.09 286.98294130487983 136861.98458666308 129372.88356143261 0 1 0 0 0 0 0 0 1 0 1 
7280.806154579084 2.675519999999999 2168.4 1138.5 228.34357118167338 165513.95484671375 136653.6897160117 0 0 0 1 0 0 0 0 1 0 1 
36674.09588110485 2.710244000000003 2292.77 1177.03 166.72584802603345 170370.76017908708 173327.78559711654 0 0 0 1 0 1 0 0 1 0 1 
3194.37375122137 2.9880646000000013 2690.62 1324.3400000000001 224.63014713078954 191944.3355923795 176522.1593483379 0 0 0 0 0 0 0 0 1 0 1 
1021.6894496421446 3.057520000000004 2835.24 1382.54 222.37501006183217 197533.50204205868 177543.84879798006 0 0 0 0 0 1 0 0 1 0 1 
1258.512131622876 3.126980000000003 2835.24 1382.54 260.59641536291343 197533.50204205868 178802.36092960293 0 1 0 0 0 1 0 0 1 0 1 
11819.85182116754 3.4048125999999996 3364.99 1607.56 184.68743243653603 206689.45464391742 190622.21275077047 0 1 0 0 0 0 0 0 1 0 1 
5529.866427605826 3.717399999999998 3704.2799999999997 1789.1100000000001 223.47702476988582 209550.30277954743 196152.0791783763 0 0 0 1 0 0 0 0 1 0 1 
726.7989319989574 3.7521254999999982 3810.58 1860.18 223.95793131746865 211897.29990257072 196878.87811037526 0 0 0 1 0 0 0 0 1 1 1 
-23849.169282671326 4.168849999999999 4030.4 2013.23 372.1593032560114 58718.16265858461 173029.70882770393 0 0 0 0 0 0 0 0 1 0 1 
-833.3793372063665 4.307749999999999 3979.15 2013.03 566.049856019768 72632.02999366052 172196.32949049756 0 0 0 0 0 0 0 0 1 0 0 
-424.36345703795087 4.4813773999999995 3843.46 2013 803.728604007596 86236.35074607459 171771.9660334596 0 0 0 0 0 1 0 0 1 0 0 
-168927.9660334596 4.934277299999998 3380.18 2013 4110.952764797961 106273.87047153218 2844.0 0 0 1 0 1 1 0 0 1 0 0 
0.0 5.038517800000001 3318.5 2013 4057.813729990572 108101.29755465472 71.0 0 0 0 0 1 1 0 0 1 0 0 
2022.0 5.0732658000000015 3318.5 2013 4057.80578397981 108101.29755465472 2093.0 0 0 0 0 0 1 0 0 1 0 0 
-1599.0 5.247059999999998 3236.64 2013 3914.284893425618 111170.36306498239 494.0 0 0 0 0 0 1 0 0 1 0 1 
0.0 5.316769999999998 3219.57 2013 3816.1260539714876 120095.92023461913 494.0 0 0 0 0 0 0 0 0 1 0 1 
0.0 5.6641853 3246.51 2013 3344.441193218981 157615.51725956425 494.0 0 0 0 0 0 0 0 0 1 1 1 
5 
0.0 0.0 59.7800000000002 1457.94 232.8960459088987 119482.36001184443 121863.92610202578 0 0 0 0 0 1 0 0 1 1 0 
-10233.032412151559 0.20828299999999444 142.30999999999995 1315.6599999999999 273.2487579111751 112404.8662558699 111630.89368987422 0 0 0 1 0 1 0 0 1 1 0 
0.0 0.24299700000000257 142.30999999999995 1315.6599999999999 309.30905078901276 112404.8662558699 110077.3637493195 0 0 0 1 0 0 0 0 1 1 0 
-4864.444276471491 0.34713399999998273 213.1199999999999 1209.06 264.27269722769324 106896.6790036061 105212.919472848 0 0 0 1 0 0 0 0 1 1 0 
-8149.623649967558 0.5554339999999911 296.5 1102.7 285.54064264128834 101294.2005891749 97063.29582288045 0 0 0 1 0 0 0 0 1 0 0 
-2738.040487949067 0.6248630000000048 341.6399999999999 1054.23 266.46327495548053 102166.71648340275 94325.25533493138 0 0 0 0 0 0 0 0 1 0 1 
0.0 0.6942909999999927 388.59000000000015 1011.94 242.4318504239901 106323.42333653483 92055.11645747889 0 0 0 1 0 1 0 0 1 0 1 
-1594.8801378671633 0.763717999999983 429.53999999999996 979.56 217.67357464791192 105826.33998679157 90460.23631961172 0 1 0 0 0 1 0 0 1 0 1 
-1497.6970404297172 0.7984339999999861 429.53999999999996 979.56 259.2937351730659 105826.33998679157 88962.539279182 0 1 0 0 0 1 0 0 1 0 0 
24029.774570035195 1.110933999999986 655.2399999999998 852.0699999999999 187.0677706073391 102886.70824746994 112992.3138492172 0 1 0 0 0 1 0 0 1 0 1 
-2455.176732318796 1.2498339999999928 709.3299999999999 831.6600000000001 257.360657055425 108445.7264856481 110537.1371168984 0 1 0 0 0 0 0 0 1 0 1 
-468.76628312980756 1.284546000000006 773.52 810.8 204.53856409000247 110029.76500929192 110068.3708337686 0 0 0 0 0 0 0 0 1 0 0 
-426.44548584340373 1.3192599999999857 773.52 810.8 237.6479894718239 110029.76500929192 109641.9253479252 0 0 0 0 0 0 0 0 1 1 0 
-384.2173315110849 1.3539739999999938 838.1999999999998 794.19 185.82595459192459 109575.38023662067 109257.70801641411 0 0 0 1 0 0 0 0 1 1 0 
10118.542779127296 1.5624699999999905 975.4699999999998 773.44 211.11477518165339 112723.55084453293 119376.2507955414 0 0 0 1 0 0 0 0 1 1 1 
3016.187716811153 1.7360339999999894 1126.02 769.05 212.56225346942492 129597.04741621239 122392.43851235256 0 0 0 1 0 0 0 0 1 0 1 
-14.009395943314303 1.7707519999999874 1126.02 769.05 230.60092801200958 129597.04741621239 122378.42911640924 0 0 0 1 0 0 0 0 1 0 0 
0.0 1.9443970000000093 1280.1599999999999 779.98 255.93238345313037 130582.4490542278 131922.17169983216 0 1 0 1 0 1 0 0 1 0 0 
0.0 2.013824999999997 1365.7800000000002 793.48 227.78432803860764 134336.9647304866 132184.55247872195 0 1 0 1 0 0 0 0 1 0 1 
48755.029979069746 2.534606999999994 2077.1099999999997 954.29 176.8505552719584 190072.89610567837 180939.5824577917 0 0 0 1 0 0 0 0 1 0 1 
9951.08831215452 2.7431640000000073 2350.01 1036.79 217.7333821443097 202608.47590858582 190890.6707699462 0 0 0 1 0 0 0 0 1 0 0 
13275.76225223302 3.194611000000009 3018.83 1308.03 237.75875378206374 213595.22128315512 204166.43302217923 0 0 0 0 0 0 0 0 1 0 1 
2854.7479352290975 3.333481000000006 3303.3 1434.9 210.53583020474215 224690.0520272315 207021.18095740833 0 0 0 0 0 1 0 0 1 0 1 
10675.125821094465 3.4029239999999845 3467.69 1505.78 189.1263868422382 227826.18266125603 217696.3067785028 0 1 0 0 0 1 0 0 1 0 1 
503.84759586973814 3.437652999999983 3467.69 1505.78 219.81645320585073 227826.18266125603 218200.15437437253 0 1 0 0 0 1 0 0 1 0 0 
5668.700504996523 3.750168000000002 4010.2 1813.12 233.21577498102496 229999.22526391258 223868.85487936906 0 0 0 0 0 0 0 0 1 0 0 
-223063.85487936906 4.378174000000001 3173.13 1909.04 5876.9188375712665 85433.29736115773 805.0 0 0 1 0 0 1 0 0 1 0 0 
5 
0.0 0.0 67 1335.13 412.2082047946158 75093.613050645 109709.23688550568 0 1 0 0 0 0 0 0 1 0 0 
0.0 0.1388550000000066 99.86000000000013 1250.51 458.24855897209306 72064.96650939346 103611.95574835947 0 0 0 1 0 1 0 0 1 0 0 
-1355.0082973427197 0.17356799999998884 99.86000000000013 1250.51 491.4143409588287 72064.96650939346 102256.94745101675 0 0 0 1 0 1 0 0 1 0 1 
-6546.048938882828 0.34715199999999413 155.76999999999998 1172.87 541.1607268640253 79584.53977375253 95710.89851213392 0 1 0 0 0 1 0 0 1 0 1 
0.0 0.38186600000000226 155.76999999999998 1172.87 556.5992549402127 79584.53977375253 95140.16887729388 0 1 0 0 0 0 0 0 1 0 0 
-2182.5592103064264 0.45136999999999716 193.55000000000018 1135.1399999999999 548.3501423360805 78573.00471536009 92957.60966698745 0 0 0 0 0 0 0 0 1 0 1 
-1028.8008908480842 0.4860840000000053 231.8800000000001 1102.88 512.4149834850656 84524.05349958081 91928.80877613937 0 0 0 0 0 0 0 0 1 1 1 
-2382.3693717722053 0.5555109999999956 231.8800000000001 1102.88 585.2897549932 84524.05349958081 89546.43940436716 0 0 0 0 0 0 0 0 1 0 1 
0.0 0.6249339999999961 275.15999999999985 1071.17 577.9526625079255 90779.46303542449 87647.9857041792 0 1 0 0 0 0 0 0 1 1 1 
-3822.1131170119334 0.833358000000004 425.55999999999995 980.5999999999999 504.2571873558175 109681.20466606847 83825.87258716727 0 0 0 1 0 0 0 0 1 1 1 
-1531.0380287333974 0.972233999999986 545.5900000000001 923.78 433.9506687401229 120897.37166291085 82294.83455843387 0 0 0 0 0 0 0 0 1 0 1 
-366.50948096142383 1.041671000000008 545.5900000000001 923.78 483.0969175020682 120897.37166291085 81928.32507747244 0 0 0 0 0 0 0 0 1 0 0 
-124.36198276656796 1.0763849999999877 612.9899999999998 897.73 422.3082612263229 119983.98830677367 81803.96309470588 0 1 0 0 0 0 0 0 1 0 0 
54.748372064714204 1.1458340000000078 676.1799999999998 877.1500000000001 387.1273099382169 125343.33618106708 81858.71146677059 0 1 0 0 0 0 0 0 1 0 1 
1140.9750567338197 1.3194420000000093 835.9299999999998 840.2 289.4905549409171 139941.93048904248 82999.68652350441 0 0 0 1 0 0 0 0 1 0 1 
101600.27206262312 1.5972130000000107 1124.1999999999998 825.8900000000001 327.653835167544 155365.22927926955 184599.95858612753 0 0 0 1 0 1 0 0 1 0 1 
0.0 1.6666339999999877 1236.0300000000002 833.5899999999999 307.00678640707605 158533.4417559904 184487.45330509607 0 0 0 0 0 0 0 0 1 0 0 
0.0 1.805496000000005 1444.6 860.0899999999999 257.0671846035584 167085.21201171575 184536.8206239611 0 1 0 0 0 0 0 0 1 0 1 
0.0 2.1527250000000038 1937.71 942.1700000000001 313.77020938897294 200207.06533736514 186689.30657378316 0 1 0 0 0 0 0 0 1 1 1 
1702.5550604180025 2.32629399999999 2225.05 1003.5 239.96046945278303 219156.2179770403 188391.86163420117 0 0 0 0 0 0 0 0 1 0 1 
0.0 2.534606999999994 2551.52 1090.79 255.54068267107684 225881.87179585703 250049.1170530302 0 1 0 0 0 1 0 0 1 0 1 
3634.7496117618575 2.777602999999999 3031.42 1256.9099999999999 315.8105004587403 229999.43304712733 253683.86666479206 0 0 0 0 0 0 0 0 1 0 1 
2099.5497366627096 2.9164580000000058 3314.8 1376.46 273.6748885082443 229999.3863730945 255783.41640145477 0 0 0 0 0 0 0 0 1 1 1 
2149.610834298801 3.0205990000000043 3459.12 1443.48 379.5677758977968 229999.4462145507 257933.02723575357 0 0 0 1 0 0 0 0 1 1 1 
5742.77976026191 3.298308999999989 3910.15 1681.6100000000001 462.88682439663353 229999.08147860068 263675.8069960155 0 0 0 1 0 0 0 0 1 0 1 
-81173.8972799799 3.4718929999999943 3929.91 1828.44 358.5682767619018 229999.30383372903 182501.9097160356 0 0 0 0 0 0 0 0 1 0 0 
-1858.407239472639 3.541320000000013 3803.16 1909.14 324.9630925197509 229998.80200992353 180643.50247656295 0 0 0 0 0 1 0 0 1 0 0 
-180379.50247656295 4.934311000000008 3954.97 1534.48 5673.013013778482 155570.65685404817 264.0 0 1 1 0 0 1 0 0 1 0 0 
0.0 4.96902399999999 3954.97 1534.48 5673.013013778482 155570.65685404817 264.0 0 1 0 0 0 1 1 0 1 0 0 
0.0 5.073164999999989 4018.01 1535.6399999999999 5618.838783529921 147470.83633722295 264.0 0 1 0 0 0 1 0 0 1 0 0 
0.0 5.107878999999997 3894.92 1538.67 5564.471054556758 147873.4467915048 264.0 0 1 0 0 0 1 1 0 1 0 0 
0.0 5.316298999999987 3692.45 1540.8600000000001 5481.562253682795 148756.89629055856 264.0 0 1 0 0 0 1 0 0 1 0 0 
5 
-28148.752291413126 0.0 39.65000000000009 1763.88 174.57667770925198 121179.59318713691 37915.51890717045 0 0 0 0 0 0 0 0 1 1 0 
81538.62813678947 0.13916000000000395 5.380000000000109 1617.15 206.4710684333279 111864.63446952304 119454.14704395992 0 0 0 0 0 0 1 0 1 1 0 
-4735.093500095638 0.24351500000000215 33.76999999999998 1538.15 211.48781075986403 111613.98873797138 114719.05354386428 0 0 0 0 0 0 1 0 1 0 0 
-1865.9758277470391 0.278349999999989 33.76999999999998 1538.15 248.77216323375086 111613.98873797138 112853.07771611724 0 0 0 0 0 1 1 0 1 0 0 
-14691.000573261306 0.5228879999999663 189.0300000000002 1282.6799999999998 219.65347459122964 97217.96996440525 98162.07714285594 0 0 0 0 0 0 0 0 1 0 0 
0.0 0.5576780000000099 189.0300000000002 1282.6799999999998 251.82000138988155 97217.96996440525 96480.96527813142 0 0 0 1 0 0 0 0 1 1 0 
-8393.967633757144 0.7316579999999817 277.7800000000002 1163.5 249.95221523323184 92892.88649299256 88086.99764437428 0 0 0 1 0 0 0 0 1 0 0 
-1506.4749559543416 0.7664479999999685 314.03999999999996 1121.1599999999999 215.87131977175642 96651.55522804587 86580.52268841994 0 0 0 0 0 0 0 0 1 0 1 
-4658.56854912953 0.8708490000000211 363.44000000000005 1069.3400000000001 224.027921027715 101851.81350373689 81921.9541392904 0 0 0 0 0 1 0 0 1 0 1 
46026.83390108144 1.0102529999999774 423.6700000000001 1013.67 246.2608397614206 107977.55223656443 127948.78804037184 0 1 0 0 0 1 0 0 1 0 1 
-6102.304225696251 1.2190850000000069 605.2399999999998 877.27 210.2580578717497 117367.38729732379 121846.4838146756 0 1 0 0 0 0 0 0 1 0 1 
-1414.7269023063418 1.2538749999999936 605.2399999999998 877.27 269.703319408568 117367.38729732379 120431.75691236925 0 1 0 0 0 0 0 0 1 0 0 
-3577.387066821757 1.3947440000000029 738.96 797.3199999999999 243.57252944451668 113850.3647820243 116854.3698455475 0 0 0 0 0 0 0 0 1 1 0 
-2752.1530528839066 1.533996000000002 879.8800000000001 731.8800000000001 199.77549524403642 111005.91877012685 114102.21679266359 0 1 0 0 0 0 0 0 1 1 0 
-2838.357130147837 1.7427359999999794 1022.27 685.3399999999999 217.28199626292093 115269.01621424554 111263.85966251575 0 1 0 0 0 0 0 0 1 1 1 
-799.3299799067754 1.8123150000000123 1094.02 669.8199999999999 208.75831504397598 122640.49170645069 110464.52968260898 0 0 0 0 0 0 0 0 1 0 1 
0.0 1.9514770000000112 1169.8899999999999 659.97 271.67820081854177 130379.20967316837 139607.1386785074 0 0 0 1 0 1 0 0 1 0 1 
-631.6361933571752 2.0558469999999716 1340.0900000000001 661.8199999999999 180.47808814368537 139703.67326953146 138975.50248515024 0 0 0 1 0 0 0 0 1 0 1 
0.0 2.090637000000015 1340.0900000000001 661.8199999999999 223.3066685076824 139703.67326953146 138832.59064787347 0 0 0 1 0 1 0 0 1 0 0 
-218.612398924859 2.2298149999999737 1515.6399999999999 686.54 205.4635931254003 141948.68449548943 138613.9782489486 0 0 0 1 0 0 0 0 1 0 0 
861.5655069371278 2.438567999999975 1701.2600000000002 733.8699999999999 235.56735300121662 145203.3704360887 139475.54375588574 0 0 0 1 0 0 0 0 1 0 0 
259.5272105684853 2.473358000000019 1779.17 758.73 190.99716045009683 151444.5344210216 139735.07096645422 0 0 0 1 0 0 0 0 1 1 0 
142.24710191597114 2.5081480000000056 1779.17 758.73 206.93927998328394 151444.5344210216 139877.3180683702 0 0 0 1 0 0 0 0 1 1 1 
1216.6811590951693 2.612548000000004 1870.88 787.69 232.1029724066453 159058.83163785655 141093.99922746536 0 0 0 0 0 0 0 0 1 0 1 
25898.39621615954 2.6821150000000102 1967.79 817.06 211.0488938611147 165687.3192311349 166992.3954436249 0 1 0 0 0 0 0 0 1 0 1 
404.2635343845759 2.786498999999992 2078.45 851.04 208.8331997073262 168992.0318594933 167396.65897800948 0 0 0 0 0 0 0 0 1 0 0 
1391.4908518882294 2.960448999999983 2291.7 929.1500000000001 222.8599398725576 172356.8183130566 168788.1498298977 0 1 0 0 0 0 0 0 1 0 0 
718.6326509222272 3.0300149999999917 2393.67 972.78 215.16273143832308 174121.51811306953 169506.78248081994 0 1 0 0 0 0 0 0 1 1 0 
0.0 3.169189000000017 2613.2200000000003 1073.56 216.78696017057837 181564.64113092065 171622.6768174882 0 0 0 0 0 0 0 0 1 0 1 
1622.273082934582 3.273590000000013 2725.48 1121.79 219.12540017076975 185947.61969436446 173244.94990042277 0 0 0 1 0 0 0 0 1 0 1 
1200.8900671729061 3.377959999999973 2839.63 1173.08 207.9390030754212 187918.27089721744 174445.83996759568 0 0 0 1 0 0 0 0 1 0 0 
3943.514025292592 3.551915000000008 3081.79 1293.15 194.26757320767663 192781.71781317855 178389.35399288827 0 0 0 0 0 0 0 0 1 0 1 
6636.739380451909 3.691114999999968 3313.14 1404.4099999999999 167.95472157697745 196910.26902881425 185026.09337334018 0 0 0 0 0 0 0 0 1 0 0 
2125.679231142509 3.8302610000000072 3533.62 1523.81 204.92251169649492 200592.7713104338 187151.77260448268 0 1 0 0 0 0 0 0 1 0 0 
584.5955850612372 3.865115000000003 3533.62 1523.81 201.7184736210346 200592.7713104338 187736.36818954392 0 1 0 0 0 1 0 0 1 0 0 
3059.889187271503 4.03909299999998 3791.59 1679.99 242.16899677704396 205238.42693316474 190796.25737681543 0 0 0 0 0 0 0 0 1 0 0 
-183231.25737681543 4.422115000000019 3709.54 1994.26 5479.444922033618 136739.03063134535 7565.0 0 0 1 0 0 0 0 0 1 1 0 
-7487.0 4.9805149999999685 3178.07 1931.89 5731.619131353722 44558.12902265983 78.0 1 0 0 0 0 0 0 0 1 1 0 
5 
118009.37268023896 0.0 18.2800000000002 1555.3899999999999 219.09042105943374 103763.65726495959 147029.68305073638 0 0 0 0 0 0 0 0 1 1 0 
-1890.2692962361907 0.03477900000001455 18.2800000000002 1555.3899999999999 278.96934043009077 103763.65726495959 145139.4137545002 0 0 0 0 0 0 0 0 1 0 0 
0.0 0.06956900000000132 18.2800000000002 1555.3899999999999 326.5137565248972 103763.65726495959 143650.43922313637 0 1 0 0 0 1 0 0 1 0 0 
-5729.640943834063 0.20879999999999654 100.2199999999998 1426.58 340.24788449011714 97515.61949759639 137920.7982793023 0 1 0 0 0 1 0 0 1 0 1 
-8761.911496394488 0.4176519999999755 183.26000000000022 1315.85 477.5733079852767 90899.73534064883 129158.88678290782 0 1 0 0 0 0 0 0 1 0 1 
-2638.475587717665 0.4872320000000059 223.01999999999998 1269.3899999999999 499.983173916883 88726.34293714579 126520.41119519016 0 0 0 0 0 0 0 0 1 1 1 
-2752.671630310011 0.5917549999999778 304.8299999999999 1180.12 459.29711004969334 98022.4386352431 123767.73956488015 0 1 0 0 0 0 0 0 1 1 1 
-2059.145349023718 0.6613350000000082 304.8299999999999 1180.12 540.1778641336576 98022.4386352431 121708.59421585643 0 0 0 1 0 0 0 0 1 1 1 
-2379.222554894426 0.7309000000000196 353.9899999999998 1131.78 557.5289561986895 103425.11542657325 119329.371660962 0 0 0 1 0 0 0 0 1 0 1 
-4969.900653965815 0.9396550000000161 545.04 993.05 512.1500523284167 120653.09702614351 114359.47100699619 0 0 0 1 0 0 0 0 1 0 0 
-1570.0373440860858 1.044300000000021 619.9899999999998 955.73 502.6824832834342 126789.44005318424 112789.4336629101 0 0 0 0 0 1 0 0 1 0 0 
-558.0743287204386 1.0790999999999826 619.9899999999998 955.73 539.7205563993278 126789.44005318424 112231.35933418966 0 1 0 0 0 1 0 0 1 0 0 
-1912.3100226586976 1.2182500000000118 796.54 892.06 461.2583516859073 137428.04141076887 110319.04931153097 0 1 0 0 0 0 0 0 1 0 0 
-769.5778157724853 1.2880999999999858 884.3899999999999 868.55 437.08479097310163 136851.97483412505 109549.47149575848 0 1 0 0 0 0 0 0 1 0 1 
-121.88182569401397 1.3229000000000042 884.3899999999999 868.55 454.98475161262274 136851.97483412505 109427.58967006447 0 1 0 0 0 0 0 0 1 1 1 
-601.1863021317404 1.4620550000000208 1069.96 833.52 367.63033851955146 136309.1812791787 108826.40336793273 0 0 0 1 0 0 0 0 1 1 1 
1034.1162603668636 1.7056769999999801 1364.1399999999999 815.9200000000001 285.4114155040056 157655.67887963948 109860.51962829959 0 0 0 1 0 0 0 0 1 0 1 
99046.99494214375 2.123248999999987 1884.4 908.8599999999999 237.45785057563364 189296.37824850215 208907.51457044334 0 0 0 0 0 1 0 0 1 0 1 
1012.8786337425117 2.2624399999999696 2105.24 993.3699999999999 263.16253285754783 205517.91948635524 209920.39320418585 0 0 0 1 0 1 0 0 1 0 1 
3528.9277153242147 2.610432000000003 2559.2799999999997 1241.0900000000001 258.0980408681943 229999.41745578402 213449.32091951006 0 0 0 0 0 0 0 0 1 0 1 
0.0 2.7495999999999867 2669.8199999999997 1316.5700000000002 358.36288549457805 229999.0490197731 215570.11713593328 0 0 0 1 0 0 0 0 1 1 1 
4221.42665499603 2.993121999999971 2997.1400000000003 1567.56 315.3894719232081 229998.72345950096 219791.5437909293 0 0 0 0 0 0 0 0 1 0 1 
4483.278293494601 3.2019000000000233 3341.88 1844.93 276.21900169973827 229999.60306270095 224274.8220844239 0 0 0 0 0 1 0 0 1 0 1 
5092.146561891859 3.4106330000000185 3571.57 2017.01 302.6214964274678 198265.69373948686 229366.96864631577 0 0 0 0 0 1 0 0 1 0 0 
-90915.17027229682 4.3537789999999745 2903.37 2012.99 1351.929017774232 181496.78557208664 138451.79837401895 0 0 0 0 0 0 0 0 1 0 0 
-132906.79837401895 4.667041999999981 2611.1800000000003 2012.99 3789.965480871824 177180.990563322 5545.0 0 0 1 0 0 1 0 0 1 0 0 
0.0 4.80619999999999 2514.1400000000003 2012.99 3560.0221258582087 176980.26577841947 277.0 0 0 0 0 0 1 0 0 1 0 0 
312.0 4.9801519999999755 2436.49 2012.99 3368.9496303447463 176944.20127825608 589.0 0 0 0 0 0 0 0 0 1 0 0 
5 
-13035.14068297633 0.0 160.65999999999985 1067.33 340.68584076829495 100888.56034754387 123319.7199234575 0 0 0 1 0 0 0 0 1 1 0 
-2443.6068406817067 0.06957900000003292 200.6300000000001 1016.67 365.9048492436249 97956.03245334103 120876.11308277579 0 0 0 1 0 0 0 0 1 0 0 
-3459.311789264131 0.20873900000003687 272.2199999999998 936.02 393.1685685555246 93084.42758592867 117416.80129351166 0 0 0 0 0 0 0 0 1 1 0 
0.0 0.2783200000000079 272.2199999999998 936.02 450.00805715009176 93084.42758592867 116269.43358424002 0 0 0 0 0 0 0 0 1 0 1 
-3050.8218412938004 0.41748000000001184 355.17999999999984 859.52 485.00857415101444 88356.45796997524 113218.61174294622 0 0 0 1 0 0 0 0 1 0 1 
-528.3559530155617 0.4522699999999986 386.6999999999998 835.52 468.89680847708905 86888.38104142579 112690.25578993066 0 0 0 1 0 0 0 0 1 1 1 
-1433.333443498661 0.5566400000000158 430.0999999999999 807.28 515.1473314499457 87162.81788125026 111256.922346432 0 0 0 1 0 0 0 0 1 0 1 
0.0 0.5914300000000026 430.0999999999999 807.28 551.5598964754417 87162.81788125026 110904.5862081456 0 0 0 0 0 0 0 0 1 0 1 
-803.3782492862229 0.6958000000000197 470.6300000000001 787.31 590.307541964356 92932.3887995999 110101.20795885938 0 0 0 1 0 0 0 0 1 0 1 
-182.52040301199304 0.7308000000000447 513.0799999999999 773.73 550.8214505627027 99551.08778913468 109918.68755584738 0 0 0 1 0 0 0 0 1 0 0 
-298.74290616239887 0.8699640000000386 562.75 766.97 613.9791013544353 107676.63115551118 109619.94464968499 0 0 0 0 0 0 0 0 1 0 1 
518.1594787228241 1.0439000000000078 665.1199999999999 778.1300000000001 592.557237910398 124225.14612187019 110138.10412840781 0 0 0 0 0 1 0 0 1 0 1 
293.76204254847835 1.0787000000000262 726.7199999999998 795.28 530.5749477689274 125635.79269459799 110431.86617095629 0 1 0 0 0 1 0 0 1 0 1 
4414.957180845653 1.3918450000000462 986.1700000000001 906.31 460.69080922024034 152000.26588792534 114846.82335180194 0 1 0 0 0 0 0 0 1 0 1 
4215.681018801653 1.5658000000000243 1171.0700000000002 994.5699999999999 398.3454143077336 167596.14140546316 119062.5043706036 0 0 0 1 0 0 0 0 1 0 1 
4989.844442306843 1.7745350000000144 1377.1 1097.75 311.8462667725875 185513.9191354654 124052.34881291044 0 0 0 1 0 1 0 0 1 0 1 
104356.52301784835 1.8789000000000442 1502.3000000000002 1165.24 276.0602609938635 196675.59636619894 228408.87183075878 0 0 0 0 0 0 0 0 1 0 1 
1176.2223260701285 1.9832760000000462 1735.4699999999998 1310.1799999999998 203.66940516434966 208346.79573009996 229585.0941568289 0 1 0 0 0 0 0 0 1 0 1 
1227.304682574846 2.0528560000000198 1735.4699999999998 1310.1799999999998 395.0865711461225 208346.79573009996 230812.39883940376 0 0 0 0 0 0 0 0 1 1 1 
2569.4470291213365 2.2268000000000256 2002.78 1490.3400000000001 418.6213038057189 229998.72293993286 233381.8458685251 0 1 0 0 0 0 0 0 1 1 1 
564.2742916519637 2.261600000000044 2136.4 1580.79 334.41724312600866 229998.932206217 233946.12016017706 0 1 0 0 0 0 0 0 1 0 1 
7630.44991647586 2.6449269999999956 2702.19 1943.81 432.94148623110715 229999.39925356326 241576.57007665292 0 0 0 0 0 0 0 0 1 0 0 
1144.0031964011432 2.714782000000014 2836.2 2003.02 370.0053345561384 208496.42040572304 242720.57327305406 0 0 0 0 0 0 0 0 1 1 0 
-77808.68813132148 2.8192999999999984 2985.92 2012.58 396.3723756772159 216399.98171210644 164911.88514173258 0 0 0 1 0 0 0 0 1 1 0 
-16959.5865012586 3.8292000000000144 3159.39 2012.99 901.3005384443085 203861.4168841176 147952.29864047398 0 0 0 0 0 0 0 0 1 0 0 
-143751.29864047398 4.0379630000000475 2828.9700000000003 2012.99 4311.017075053171 195895.94367929111 4201.0 0 0 1 0 0 0 0 0 1 1 0 
5 
-54793.47027406002 0.0 617.5500000000002 2013.01 599.9591672772407 141572.47287167094 84302.10681234485 0 0 0 0 0 1 0 0 1 0 0 
-34807.233683908606 0.3131549999999379 161.3499999999999 2007.38 384.63528426289747 138760.3394417872 49494.873128436244 0 0 0 0 0 1 1 0 1 0 0 
-1099.3687401152129 0.34795499999995627 161.3499999999999 2007.38 391.9136438043463 138760.3394417872 48395.50438832103 0 0 0 0 0 0 1 0 1 0 0 
-2743.9078116403834 0.38275499999997464 161.3499999999999 2007.38 409.55219765006757 138760.3394417872 45651.59657668065 0 0 0 0 0 0 1 0 1 1 0 
0.0 0.6620550000000094 38.13999999999987 1688.67 175.5155659763544 116581.32861654992 27760.074729726504 0 1 0 0 0 0 0 0 1 0 0 
120381.96877244744 0.8012089999999716 12.86999999999989 1617.31 293.561022957749 104790.44237906432 148142.04350217394 0 0 0 0 0 0 0 0 1 0 1 
-1540.7778152774845 0.8359990000000153 22.84999999999991 1544.59 248.90988429550174 103777.6822443053 146601.26568689646 0 1 0 0 0 0 0 0 1 0 1 
-4497.604073270195 0.9403549999999541 53.57999999999993 1495.02 324.58517618646744 101353.51181384886 142103.66161362626 0 1 0 0 0 1 0 0 1 0 1 
-3948.398340741871 1.0447550000000092 99.84000000000015 1425.67 354.1588194581633 97453.75646428413 138155.2632728844 0 1 0 0 0 0 0 0 1 0 1 
-4762.340983131697 1.149108999999953 134.69000000000005 1377.63 440.4703123934688 94679.4545453236 133392.9222897527 0 1 0 0 0 0 0 0 1 0 1 
-11992.395091556391 1.4970100000000457 354.1999999999998 1138.38 460.1622324789379 114845.30828466611 121400.5271981963 0 0 0 0 0 0 0 0 1 0 0 
0.0 1.5317999999999756 354.1999999999998 1138.38 510.0496185666647 114845.30828466611 120162.92054539952 0 1 0 0 0 1 0 0 1 0 0 
